Target,CAMEOCode,Date,Source,Region,
VN,"Agriculture, fishing, and forestry",08/06/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",07/04/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",07/04/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",07/19/2012 12:00:00 AM,VN,,
VN,Transportation,11/07/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/04/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/04/2012 12:00:00 AM,VN,,
VN,"Water, sanitation and flood protection",10/11/2012 12:00:00 AM,KR,,
VN,Energy and mining,10/04/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",07/23/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/02/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/02/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",09/24/2012 12:00:00 AM,VN,,
VN,"Water, sanitation and flood protection",09/17/2012 12:00:00 AM,VN,,
VN,"Water, sanitation and flood protection",07/20/2012 12:00:00 AM,VN,,
VN,"Water, sanitation and flood protection",09/17/2012 12:00:00 AM,VN,,
VN,Energy and mining,11/06/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",08/23/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",08/23/2012 12:00:00 AM,VN,,
VN,"Water, sanitation and flood protection",10/04/2012 12:00:00 AM,VN,,
VN,"Water, sanitation and flood protection",10/04/2012 12:00:00 AM,VN,,
VN,Health and other social services,09/04/2012 12:00:00 AM,VN,,
VN,Energy and mining,08/30/2012 12:00:00 AM,VN,,
VN,"Water, sanitation and flood protection",11/06/2012 12:00:00 AM,KR,,
VN,"Agriculture, fishing, and forestry",09/06/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/04/2012 12:00:00 AM,VN,,
VN,Energy and mining,08/30/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/04/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/02/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/02/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",08/07/2012 12:00:00 AM,VN,,
VN,Energy and mining,09/18/2012 12:00:00 AM,CN,,
VN,Energy and mining,09/18/2012 12:00:00 AM,CN,,
VN,Energy and mining,09/18/2012 12:00:00 AM,CN,,
VN,Energy and mining,09/10/2012 12:00:00 AM,VN,,
VN,Energy and mining,09/10/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/09/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/09/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/15/2012 12:00:00 AM,VN,,
VN,Energy and mining,08/13/2012 12:00:00 AM,VN,,
VN,Energy and mining,08/13/2012 12:00:00 AM,VN,,
VN,Energy and mining,09/07/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/19/2012 12:00:00 AM,VN,,
VN,Energy and mining,09/14/2012 12:00:00 AM,VN,,
VN,Energy and mining,09/14/2012 12:00:00 AM,VN,,
VN,Energy and mining,09/14/2012 12:00:00 AM,VN,,
VN,Energy and mining,09/14/2012 12:00:00 AM,VN,,
VN,Energy and mining,09/14/2012 12:00:00 AM,VN,,
VN,Energy and mining,09/14/2012 12:00:00 AM,VN,,
VN,Energy and mining,08/02/2012 12:00:00 AM,VN,,
VN,Energy and mining,07/23/2012 12:00:00 AM,VN,,
VN,Energy and mining,08/02/2012 12:00:00 AM,VN,,
VN,Energy and mining,08/02/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/19/2012 12:00:00 AM,VN,,
VN,Energy and mining,09/27/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/04/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",09/28/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",09/28/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",09/07/2012 12:00:00 AM,VN,,
VN,Transportation,10/03/2012 12:00:00 AM,VN,,
VN,Transportation,10/03/2012 12:00:00 AM,VN,,
VN,Transportation,10/03/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/19/2012 12:00:00 AM,KR,,
VN,Energy and mining,10/19/2012 12:00:00 AM,VN,,
VN,Energy and mining,07/17/2012 12:00:00 AM,NZ,,
VN,"Agriculture, fishing, and forestry",07/04/2012 12:00:00 AM,VN,,
VN,"Water, sanitation and flood protection",10/30/2012 12:00:00 AM,KR,,
VN,Energy and mining,10/31/2012 12:00:00 AM,VN,,
VN,Health and other social services,10/26/2012 12:00:00 AM,VN,,
VN,Transportation,08/24/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",07/05/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/04/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",07/10/2012 12:00:00 AM,VN,,
VN,"Water, sanitation and flood protection",07/06/2012 12:00:00 AM,DK,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,"Public Administration, Law, and Justice",10/01/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/26/2012 12:00:00 AM,SG,,
VN,"Public Administration, Law, and Justice",10/01/2012 12:00:00 AM,VN,,
VN,"Public Administration, Law, and Justice",10/03/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",07/09/2012 12:00:00 AM,VN,,
VN,"Public Administration, Law, and Justice",07/20/2012 12:00:00 AM,KR,,
VN,"Public Administration, Law, and Justice",07/20/2012 12:00:00 AM,VN,,
VN,"Public Administration, Law, and Justice",08/16/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",11/12/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",08/17/2012 12:00:00 AM,VN,,
VN,Energy and mining,07/05/2012 12:00:00 AM,PH,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",08/17/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",07/23/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",09/18/2012 12:00:00 AM,VN,,
VN,"Water, sanitation and flood protection",07/17/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",08/07/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,"Water, sanitation and flood protection",08/02/2012 12:00:00 AM,NZ,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/29/2012 12:00:00 AM,VN,,
VN,Energy and mining,07/10/2012 12:00:00 AM,VN,,
VN,"Public Administration, Law, and Justice",09/11/2012 12:00:00 AM,VN,,
VN,Energy and mining,10/26/2012 12:00:00 AM,ID,,
VN,Energy and mining,10/26/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",10/23/2012 12:00:00 AM,VN,,
VN,Transportation,09/19/2012 12:00:00 AM,VN,,
VN,Transportation,09/19/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",07/23/2012 12:00:00 AM,VN,,
VN,"Public Administration, Law, and Justice",11/05/2012 12:00:00 AM,VN,,
VN,"Agriculture, fishing, and forestry",07/05/2012 12:00:00 AM,VN,,
GZ,Education,08/15/2012 12:00:00 AM,GZ,,
GZ,Health and other social services,08/05/2012 12:00:00 AM,GZ,,
GZ,Education,07/18/2012 12:00:00 AM,GZ,,
GZ,"Public Administration, Law, and Justice",10/01/2012 12:00:00 AM,GZ,,
GZ,"Public Administration, Law, and Justice",09/25/2012 12:00:00 AM,GZ,,
GZ,"Public Administration, Law, and Justice",09/25/2012 12:00:00 AM,GZ,,
GZ,"Public Administration, Law, and Justice",09/25/2012 12:00:00 AM,GZ,,
GZ,Education,09/05/2012 12:00:00 AM,GZ,,
GZ,Health and other social services,08/05/2012 12:00:00 AM,GZ,,
GZ,Health and other social services,08/05/2012 12:00:00 AM,GZ,,
GZ,Energy and mining, Lot 1) Supply & installation,West Bank and Gaza,,EUMP PEA-WB/7
GZ,Health and other social services,08/05/2012 12:00:00 AM,GZ,,
GZ,Health and other social services,08/05/2012 12:00:00 AM,GZ,,
GZ,"Public Administration, Law, and Justice",07/23/2012 12:00:00 AM,GZ,,
GZ,Energy and mining,10/22/2012 12:00:00 AM,GZ,,
GZ,Energy and mining,10/22/2012 12:00:00 AM,GZ,,
1W,Health and other social services,09/21/2012 12:00:00 AM,US,,
1W,"Public Administration, Law, and Justice",07/02/2012 12:00:00 AM,FR,,
1W,"Public Administration, Law, and Justice",09/04/2012 12:00:00 AM,FR,,
RY,"Agriculture, fishing, and forestry",07/17/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",10/15/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",09/20/2012 12:00:00 AM,RY,,
RY,"Water, sanitation and flood protection",11/07/2012 12:00:00 AM,RY,,
RY,"Water, sanitation and flood protection",11/07/2012 12:00:00 AM,RY,,
RY,"Water, sanitation and flood protection",11/07/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",12/03/2012 12:00:00 AM,RY,,
RY,"Water, sanitation and flood protection",07/09/2012 12:00:00 AM,RY,,
RY,"Water, sanitation and flood protection",07/18/2012 12:00:00 AM,RY,,
RY,"Water, sanitation and flood protection",08/08/2012 12:00:00 AM,RY,,
RY,"Water, sanitation and flood protection",08/08/2012 12:00:00 AM,RY,,
RY,"Water, sanitation and flood protection",08/08/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",09/26/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",07/29/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",07/28/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",07/26/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",08/27/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",08/27/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",08/30/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",08/27/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",10/08/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",07/08/2012 12:00:00 AM,RY,,
RY,"Agriculture, fishing, and forestry",07/08/2012 12:00:00 AM,RY,,
RY,Health and other social services,09/05/2012 12:00:00 AM,1W,,
RY,"Water, sanitation and flood protection",11/12/2012 12:00:00 AM,RY,,
RY,"Water, sanitation and flood protection",10/15/2012 12:00:00 AM,RY,,
RY,"Water, sanitation and flood protection",10/15/2012 12:00:00 AM,RY,,
RY,Transportation,09/26/2012 12:00:00 AM,RY,,
RY,Transportation,09/26/2012 12:00:00 AM,RY,,
RY,Transportation,09/26/2012 12:00:00 AM,RY,,
RY,Transportation,09/26/2012 12:00:00 AM,RY,,
RY,Transportation,09/30/2012 12:00:00 AM,RY,,
RY,Transportation,09/26/2012 12:00:00 AM,RY,,
RY,"Public Administration, Law, and Justice",07/20/2012 12:00:00 AM,RY,,
RY,"Public Administration, Law, and Justice",08/27/2012 12:00:00 AM,RY,,
RY,"Public Administration, Law, and Justice",11/11/2012 12:00:00 AM,RY,,
RY,Health and other social services,07/13/2012 12:00:00 AM,GZ,,
RY,Health and other social services,10/09/2012 12:00:00 AM,RY,,
RY,Education,09/20/2012 12:00:00 AM,RY,,
RY,Education,11/08/2012 12:00:00 AM,RY,,
ZM,"Agriculture, fishing, and forestry",07/24/2012 12:00:00 AM,ZM,,
ZM,"Agriculture, fishing, and forestry",07/24/2012 12:00:00 AM,ZM,,
ZM,"Water, sanitation and flood protection",07/09/2012 12:00:00 AM,ZM,,
ZM,Transportation,10/19/2012 12:00:00 AM,DK,,
ZW,Health and other social services,07/16/2012 12:00:00 AM,ZW,,
ZW,"Water, sanitation and flood protection",07/17/2012 12:00:00 AM,ZW,,
ZW,"Water, sanitation and flood protection",11/07/2012 12:00:00 AM,ZW,,
ZW,"Water, sanitation and flood protection",11/07/2012 12:00:00 AM,ZW,,
ZW,"Water, sanitation and flood protection",11/07/2012 12:00:00 AM,ZW,,
